Source,CH3,,
Second,Volt,,
-0.04476,0.066,,
-0.04474,0.054,,
-0.044719997,0.086,,
-0.0447,0.068,,
-0.04468,0.082,,
-0.044659997,0.062,,
-0.044639997,0.082,,
-0.04462,0.074,,
-0.0446,0.062,,
-0.044579997,0.078,,
-0.04456,0.074,,
-0.04454,0.072,,
-0.044519997,0.058,,
-0.044499997,0.08,,
-0.04448,0.082,,
-0.04446,0.066,,
-0.044439997,0.072,,
-0.04442,0.066,,
-0.0444,0.084,,
-0.044379997,0.062,,
-0.04436,0.068,,
-0.04434,0.07,,
-0.04432,0.068,,
-0.044299997,0.066,,
-0.04428,0.074,,
-0.04426,0.072,,
-0.044239997,0.07,,
-0.04422,0.082,,
-0.0442,0.068,,
-0.044179997,0.066,,
-0.044159997,0.062,,
-0.04414,0.068,,
-0.04412,0.07,,
-0.044099997,0.062,,
-0.04408,0.074,,
-0.04406,0.072,,
-0.044039997,0.078,,
-0.044019997,0.068,,
-0.044,0.074,,
-0.04398,0.066,,
-0.043959997,0.066,,
-0.04394,0.072,,
-0.04392,0.068,,
-0.043899997,0.076,,
-0.04388,0.062,,
-0.04386,0.078,,
-0.04384,0.068,,
-0.043819997,0.062,,
-0.0438,0.074,,
-0.04378,0.056,,
-0.043759997,0.084,,
-0.04374,0.06,,
-0.04372,0.064,,
-0.043699997,0.07,,
-0.043679997,0.056,,
-0.04366,0.072,,
-0.04364,0.064,,
-0.043619997,0.074,,
-0.0436,0.064,,
-0.04358,0.064,,
-0.043559997,0.078,,
-0.043539997,0.06,,
-0.04352,0.064,,
-0.0435,0.066,,
-0.043479997,0.058,,
-0.04346,0.068,,
-0.04344,0.05,,
-0.043419997,0.064,,
-0.043399997,0.074,,
-0.04338,0.056,,
-0.04336,0.068,,
-0.043339997,0.058,,
-0.04332,0.064,,
-0.0433,0.062,,
-0.043279997,0.054,,
-0.04326,0.066,,
-0.04324,0.052,,
-0.04322,0.064,,
-0.043199997,0.056,,
-0.04318,0.058,,
-0.04316,0.07,,
-0.043139997,0.048,,
-0.04312,0.066,,
-0.0431,0.062,,
-0.043079997,0.056,,
-0.043059997,0.07,,
-0.04304,0.054,,
-0.04302,0.07,,
-0.042999997,0.066,,
-0.04298,0.054,,
-0.04296,0.07,,
-0.042939997,0.056,,
-0.042919997,0.082,,
-0.0429,0.056,,
-0.04288,0.06,,
-0.042859997,0.076,,
-0.04284,0.056,,
-0.04282,0.082,,
-0.042799997,0.038,,
-0.04278,0.062,,
-0.04276,0.062,,
-0.04274,0.028,,
-0.042719997,0.062,,
-0.0427,0.042,,
-0.04268,0.058,,
-0.042659997,0.046,,
-0.04264,0.038,,
-0.04262,0.064,,
-0.042599997,0.038,,
-0.042579997,0.054,,
-0.04256,0.048,,
-0.04254,0.052,,
-0.042519997,0.062,,
-0.0425,0.046,,
-0.04248,0.07,,
-0.042459997,0.054,,
-0.042439997,0.046,,
-0.04242,0.064,,
-0.0424,0.046,,
-0.042379997,0.064,,
-0.04236,0.048,,
-0.04234,0.048,,
-0.042319997,0.06,,
-0.0423,0.04,,
-0.04228,0.064,,
-0.04226,0.048,,
-0.042239997,0.044,,
-0.04222,0.056,,
-0.0422,0.042,,
-0.042179997,0.062,,
-0.04216,0.034,,
-0.04214,0.05,,
-0.04212,0.048,,
-0.042099997,0.038,,
-0.04208,0.052,,
-0.04206,0.036,,
-0.042039997,0.052,,
-0.04202,0.036,,
-0.042,0.038,,
-0.041979997,0.054,,
-0.041959997,0.03,,
-0.04194,0.042,,
-0.04192,0.042,,
-0.041899997,0.046,,
-0.04188,0.044,,
-0.04186,0.034,,
-0.041839997,0.064,,
-0.041819997,0.038,,
-0.0418,0.048,,
-0.04178,0.05,,
-0.041759997,0.04,,
-0.04174,0.052,,
-0.04172,0.034,,
-0.041699997,0.056,,
-0.04168,0.044,,
-0.04166,0.036,,
-0.04164,0.056,,
-0.041619997,0.04,,
-0.0416,0.058,,
-0.04158,0.036,,
-0.041559997,0.046,,
-0.04154,0.058,,
-0.04152,0.034,,
-0.041499997,0.056,,
-0.041479997,0.038,,
-0.04146,0.056,,
-0.04144,-0.188,,
-0.041419997,0.32,,
-0.0414,0.078,,
-0.04138,-0.006,,
-0.041359997,-0.01,,
-0.041339997,0.01,,
-0.04132,-0.008,,
-0.0413,0.01,,
-0.041279997,0.006,,
-0.04126,0.004,,
-0.04124,0.01,,
-0.041219997,0.002,,
-0.0412,0.022,,
-0.04118,-0.004,,
-0.04116,0.016,,
-0.041139997,0.018,,
-0.04112,-0.002,,
-0.0411,0.024,,
-0.041079997,-0.002,,
-0.04106,0.014,,
-0.04104,0.006,,
-0.04102,-0.01,,
-0.040999997,0.01,,
-0.04098,0,,
-0.04096,0.002,,
-0.040939997,-0.002,,
-0.04092,0.006,,
-0.0409,0.014,,
-0.040879997,-0.002,,
-0.040859997,0.01,,
-0.04084,0.002,,
-0.04082,0.014,,
-0.040799997,0.008,,
-0.04078,-0.008,,
-0.04076,0.008,,
-0.040739997,0.004,,
-0.040719997,0.006,,
-0.0407,0.006,,
-0.04068,0.002,,
-0.040659997,0.01,,
-0.04064,-0.002,,
-0.04062,0,,
-0.040599997,0.004,,
-0.04058,0.002,,
-0.04056,0.012,,
-0.04054,0,,
-0.040519997,0.02,,
-0.0405,0.004,,
-0.04048,0.006,,
-0.040459997,0.008,,
-0.04044,0.002,,
-0.04042,0.014,,
-0.040399997,0.006,,
-0.040379997,0.008,,
-0.04036,0.004,,
-0.04034,0.004,,
-0.040319997,0.002,,
-0.0403,0.002,,
-0.04028,0.002,,
-0.040259997,0.012,,
-0.040239997,0.01,,
-0.04022,0.004,,
-0.0402,0.01,,
-0.040179997,0.008,,
-0.04016,0.01,,
-0.04014,0,,
-0.040119997,0.01,,
-0.0401,0.006,,
-0.04008,0.006,,
-0.04006,0.016,,
-0.040039997,-0.002,,
-0.04002,0.002,,
-0.04,-0.004,,
-0.039979997,0.008,,
-0.03996,-0.004,,
-0.03994,-0.006,,
-0.03992,0.002,,
-0.039899997,0.002,,
-0.03988,0.018,,
-0.03986,-0.012,,
-0.039839997,0.016,,
-0.03982,0.016,,
-0.0398,-0.016,,
-0.039779997,0.014,,
-0.039759997,-0.008,,
-0.03974,0.012,,
-0.03972,-0.008,,
-0.039699997,0.006,,
-0.03968,0.012,,
-0.03966,-0.004,,
-0.039639997,0.01,,
-0.039619997,0.002,,
-0.0396,0.026,,
-0.03958,-0.006,,
-0.039559997,-0.008,,
-0.03954,0.02,,
-0.03952,-0.006,,
-0.039499997,0.018,,
-0.03948,-0.004,,
-0.03946,0.01,,
-0.03944,0.002,,
-0.039419997,0.004,,
-0.0394,0.014,,
-0.03938,0.008,,
-0.039359997,-0.01,,
-0.03934,-0.002,,
-0.03932,-0.006,,
-0.039299997,0.004,,
-0.039279997,0.004,,
-0.03926,0,,
-0.03924,0.016,,
-0.039219997,0,,
-0.0392,0.01,,
-0.03918,0.014,,
-0.039159997,-0.022,,
-0.039139997,0.012,,
-0.03912,-0.014,,
-0.0391,0.03,,
-0.039079997,-0.02,,
-0.03906,0.008,,
-0.03904,0.022,,
-0.039019997,-0.01,,
-0.039,0.012,,
-0.03898,-0.012,,
-0.03896,0.024,,
-0.038939997,-0.018,,
-0.03892,-0.018,,
-0.0389,0.026,,
-0.038879997,-0.008,,
-0.03886,0.022,,
-0.03884,-0.016,,
-0.03882,0.022,,
-0.038799997,0.008,,
-0.03878,-0.002,,
-0.03876,0.016,,
-0.038739997,0.004,,
-0.03872,-0.004,,
-0.0387,-0.01,,
-0.038679997,0.002,,
-0.038659997,0.01,,
-0.03864,0.002,,
-0.03862,0.008,,
-0.038599997,0.012,,
-0.03858,0.01,,
-0.03856,0.006,,
-0.038539997,0.01,,
-0.03852,-0.006,,
-0.0385,0.01,,
-0.03848,-0.01,,
-0.038459997,0.016,,
-0.03844,-0.016,,
-0.03842,0.004,,
-0.038399997,0.02,,
-0.03838,-0.002,,
-0.03836,0.014,,
-0.03834,-0.014,,
-0.038319997,0.02,,
-0.0383,-0.006,,
-0.03828,-0.012,,
-0.038259997,0.016,,
-0.03824,-0.006,,
-0.03822,0.02,,
-0.0382,-0.006,,
-0.038179997,0.012,,
-0.03816,0.012,,
-0.03814,0,,
-0.038119997,0.014,,
-0.0381,-0.002,,
-0.03808,0,,
-0.038059997,-0.006,,
-0.038039997,0.002,,
-0.03802,0.004,,
-0.038,-0.004,,
-0.037979997,0.006,,
-0.03796,0.008,,
-0.03794,0.006,,
-0.037919997,0.006,,
-0.0379,0.004,,
-0.03788,0.012,,
-0.03786,0.002,,
-0.037839997,-0.008,,
-0.03782,0.014,,
-0.0378,-0.004,,
-0.037779997,0.01,,
-0.03776,0.012,,
-0.03774,0,,
-0.03772,0.01,,
-0.037699997,-0.01,,
-0.03768,0.008,,
-0.03766,0.004,,
-0.037639997,0.002,,
-0.03762,0.002,,
-0.0376,-0.006,,
-0.037579997,0.022,,
-0.037559997,0,,
-0.03754,0.006,,
-0.03752,0.012,,
-0.037499997,-0.006,,
-0.03748,0.016,,
-0.03746,-0.01,,
-0.037439997,-0.01,,
-0.03742,0.008,,
-0.0374,-0.002,,
-0.03738,0.004,,
-0.037359997,-0.004,,
-0.03734,0.004,,
-0.03732,0.016,,
-0.037299997,-0.002,,
-0.03728,0.008,,
-0.03726,-0.002,,
-0.03724,0.018,,
-0.037219997,0.002,,
-0.0372,-0.006,,
-0.03718,0.028,,
-0.037159997,-0.002,,
-0.03714,0.01,,
-0.03712,0.004,,
-0.0371,0.002,,
-0.037079997,0.012,,
-0.03706,0.002,,
-0.03704,0.01,,
-0.037019997,0.004,,
-0.037,0.008,,
-0.03698,0.006,,
-0.036959997,0,,
-0.036939997,0.01,,
-0.03692,0.002,,
-0.0369,0.002,,
-0.036879997,0.014,,
-0.03686,-0.004,,
-0.03684,0.014,,
-0.036819997,-0.002,,
-0.0368,0.002,,
-0.03678,0.01,,
-0.03676,0,,
-0.036739997,0.012,,
-0.03672,-0.002,,
-0.0367,0.008,,
-0.036679997,0.01,,
-0.03666,0,,
-0.03664,0.01,,
-0.03662,-0.004,,
-0.036599997,0.024,,
-0.03658,0.004,,
-0.03656,0.004,,
-0.036539997,0.022,,
-0.03652,0,,
-0.0365,0.014,,
-0.036479997,0.002,,
-0.036459997,0.012,,
-0.03644,0.012,,
-0.03642,-0.004,,
-0.036399997,0.022,,
-0.03638,0.006,,
-0.03636,0.012,,
-0.036339997,0.012,,
-0.03632,0.008,,
-0.0363,0.02,,
-0.03628,0,,
-0.036259997,0.016,,
-0.03624,0.01,,
-0.03622,0.006,,
-0.036199997,0.016,,
-0.03618,0.002,,
-0.03616,0.018,,
-0.03614,0.008,,
-0.036119997,0.006,,
-0.0361,0.022,,
-0.03608,0.002,,
-0.036059997,0.014,,
-0.03604,0.006,,
-0.03602,0.014,,
-0.036,0.012,,
-0.035979997,0.004,,
-0.03596,0.024,,
-0.03594,0.008,,
-0.035919997,0.014,,
-0.0359,0.014,,
-0.03588,0.01,,
-0.035859997,0.022,,
-0.03584,0.004,,
-0.03582,0.018,,
-0.0358,0.012,,
-0.035779997,0.01,,
-0.03576,0.02,,
-0.03574,0.01,,
-0.035719997,0.014,,
-0.0357,0.014,,
-0.03568,0.012,,
-0.03566,0.018,,
-0.035639997,0.002,,
-0.03562,0.02,,
-0.0356,0.014,,
-0.035579997,0.012,,
-0.03556,0.018,,
-0.03554,0.004,,
-0.03552,0.026,,
-0.035499997,0.008,,
-0.03548,0.014,,
-0.03546,0.028,,
-0.035439997,0.01,,
-0.03542,0.018,,
-0.0354,0.016,,
-0.035379997,0.026,,
-0.035359997,0.018,,
-0.03534,0.02,,
-0.03532,0.028,,
-0.035299997,0.018,,
-0.03528,0.028,,
-0.03526,0.022,,
-0.035239997,0.026,,
-0.03522,0.036,,
-0.0352,0.02,,
-0.03518,0.032,,
-0.035159997,0.036,,
-0.03514,0.036,,
-0.03512,0.044,,
-0.035099997,0.034,,
-0.03508,0.04,,
-0.03506,0.042,,
-0.03504,0.046,,
-0.035019997,0.048,,
-0.035,0.046,,
-0.03498,0.054,,
-0.034959997,0.044,,
-0.03494,0.052,,
-0.03492,0.05,,
-0.0349,0.048,,
-0.034879997,0.06,,
-0.03486,0.046,,
-0.03484,0.05,,
-0.034819997,0.056,,
-0.0348,0.048,,
-0.03478,0.058,,
-0.034759997,0.056,,
-0.03474,0.054,,
-0.03472,0.054,,
-0.0347,0.046,,
-0.034679997,0.058,,
-0.03466,0.054,,
-0.03464,0.048,,
-0.034619997,0.05,,
-0.0346,0.044,,
-0.03458,0.054,,
-0.03456,0.04,,
-0.034539997,0.038,,
-0.03452,0.038,,
-0.0345,0.03,,
-0.034479997,0.042,,
-0.03446,0.038,,
-0.03444,0.058,,
-0.03442,0.07,,
-0.034399997,0.096,,
-0.03438,0.11,,
-0.03436,0.108,,
-0.034339997,0.13,,
-0.03432,0.116,,
-0.0343,0.134,,
-0.034279997,0.11,,
-0.034259997,0.1,,
-0.03424,0.108,,
-0.03422,0.09,,
-0.034199997,0.098,,
-0.03418,0.086,,
-0.03416,0.092,,
-0.034139997,0.082,,
-0.03412,0.084,,
-0.0341,0.09,,
-0.03408,0.086,,
-0.034059997,0.088,,
-0.03404,0.09,,
-0.03402,0.096,,
-0.033999997,0.1,,
-0.03398,0.102,,
-0.03396,0.106,,
-0.03394,0.12,,
-0.033919997,0.118,,
-0.0339,0.12,,
-0.03388,0.124,,
-0.033859997,0.11,,
-0.03384,0.128,,
-0.03382,0.12,,
-0.0338,0.136,,
-0.033779997,0.126,,
-0.03376,0.144,,
-0.03374,0.154,,
-0.033719997,0.14,,
-0.0337,0.154,,
-0.03368,0.144,,
-0.033659997,0.164,,
-0.03364,0.144,,
-0.03362,0.136,,
-0.0336,0.162,,
-0.033579997,0.146,,
-0.03356,0.166,,
-0.03354,0.136,,
-0.033519997,0.164,,
-0.0335,0.152,,
-0.03348,0.146,,
-0.03346,0.162,,
-0.033439997,0.146,,
-0.03342,0.148,,
-0.0334,0.138,,
-0.033379997,0.156,,
-0.03336,0.16,,
-0.03334,0.146,,
-0.03332,0.16,,
-0.033299997,0.152,,
-0.03328,0.166,,
-0.03326,0.146,,
-0.033239997,0.148,,
-0.03322,0.148,,
-0.0332,0.15,,
-0.033179997,0.138,,
-0.033159997,0.148,,
-0.03314,0.136,,
-0.03312,0.14,,
-0.033099997,0.15,,
-0.03308,0.132,,
-0.03306,0.134,,
-0.033039997,0.126,,
-0.03302,0.144,,
-0.033,0.13,,
-0.03298,0.122,,
-0.032959997,0.15,,
-0.03294,0.128,,
-0.03292,0.15,,
-0.032899997,0.12,,
-0.03288,0.142,,
-0.03286,0.136,,
-0.03284,0.32,,
-0.032819997,0.32,,
-0.0328,0.172,,
-0.03278,0.076,,
-0.032759997,0.062,,
-0.03274,0.092,,
-0.03272,0.096,,
-0.0327,0.078,,
-0.032679997,0.09,,
-0.03266,0.084,,
-0.03264,0.096,,
-0.032619997,0.082,,
-0.0326,0.08,,
-0.03258,0.084,,
-0.032559997,0.08,,
-0.03254,0.082,,
-0.03252,0.08,,
-0.0325,0.044,,
-0.032479997,0.02,,
-0.03246,0.006,,
-0.03244,0.004,,
-0.032419997,0.006,,
-0.0324,0.006,,
-0.03238,0.014,,
-0.03236,0.014,,
-0.032339997,0.014,,
-0.03232,0.028,,
-0.0323,0.036,,
-0.032279997,0.062,,
-0.03226,0.058,,
-0.03224,0.074,,
-0.03222,0.08,,
-0.032199997,0.082,,
-0.03218,0.096,,
-0.03216,0.09,,
-0.032139997,0.112,,
-0.03212,0.106,,
-0.0321,0.112,,
-0.032079997,0.116,,
-0.03206,0.116,,
-0.03204,0.13,,
-0.03202,0.126,,
-0.031999997,0.136,,
-0.03198,0.132,,
-0.03196,0.126,,
-0.031939997,0.14,,
-0.03192,0.128,,
-0.0319,0.134,,
-0.03188,0.132,,
-0.031859997,0.114,,
-0.03184,0.11,,
-0.03182,0.094,,
-0.031799997,0.084,,
-0.03178,0.064,,
-0.03176,0.05,,
-0.03174,0.05,,
-0.031719997,0.048,,
-0.0317,0.056,,
-0.03168,0.064,,
-0.031659997,0.106,,
-0.03164,0.146,,
-0.03162,0.15,,
-0.0316,0.18,,
-0.031579997,0.184,,
-0.03156,0.194,,
-0.03154,0.18,,
-0.031519997,0.164,,
-0.0315,0.164,,
-0.03148,0.154,,
-0.031459997,0.144,,
-0.03144,0.13,,
-0.03142,0.124,,
-0.0314,0.12,,
-0.031379997,0.098,,
-0.03136,0.104,,
-0.03134,0.104,,
-0.031319997,0.1,,
-0.0313,0.116,,
-0.03128,0.11,,
-0.03126,0.134,,
-0.03124,0.142,,
-0.031219997,0.134,,
-0.0312,0.146,,
-0.03118,0.142,,
-0.03116,0.158,,
-0.03114,0.146,,
-0.03112,0.146,,
-0.0311,0.162,,
-0.03108,0.15,,
-0.03106,0.166,,
-0.03104,0.138,,
-0.03102,0.166,,
-0.031,0.166,,
-0.030979997,0.142,,
-0.03096,0.166,,
-0.03094,0.15,,
-0.03092,0.174,,
-0.0309,0.154,,
-0.03088,0.158,,
-0.03086,0.182,,
-0.03084,0.15,,
-0.03082,0.166,,
-0.0308,0.154,,
-0.03078,0.174,,
-0.03076,0.172,,
-0.03074,0.156,,
-0.03072,0.186,,
-0.0307,0.162,,
-0.03068,0.168,,
-0.03066,0.176,,
-0.03064,0.164,,
-0.03062,0.188,,
-0.030599997,0.158,,
-0.03058,0.168,,
-0.03056,0.166,,
-0.03054,0.148,,
-0.03052,0.172,,
-0.0305,0.15,,
-0.03048,0.166,,
-0.03046,0.15,,
-0.03044,0.148,,
-0.03042,0.166,,
-0.0304,0.13,,
-0.03038,0.152,,
-0.030359997,0.14,,
-0.03034,0.132,,
-0.03032,0.14,,
-0.0303,0.122,,
-0.03028,0.15,,
-0.03026,0.128,,
-0.03024,0.124,,
-0.03022,0.136,,
-0.0302,0.116,,
-0.03018,0.134,,
-0.03016,0.122,,
-0.03014,0.128,,
-0.030119997,0.126,,
-0.0301,0.11,,
-0.03008,0.142,,
-0.03006,0.114,,
-0.03004,0.126,,
-0.03002,0.126,,
-0.03,0.112,,
-0.02998,0.128,,
-0.02996,0.098,,
-0.02994,0.118,,
-0.02992,0.108,,
-0.0299,0.092,,
-0.029879997,0.108,,
-0.02986,0.09,,
-0.02984,0.104,,
-0.02982,0.088,,
-0.0298,0.096,,
-0.02978,0.102,,
-0.02976,0.084,,
-0.02974,0.098,,
-0.02972,0.084,,
-0.0297,0.1,,
-0.02968,0.094,,
-0.02966,0.08,,
-0.02964,0.096,,
-0.02962,0.08,,
-0.0296,0.082,,
-0.02958,0.078,,
-0.02956,0.078,,
-0.02954,0.09,,
-0.02952,0.082,,
-0.0295,0.082,,
-0.02948,0.084,,
-0.02946,0.084,,
-0.02944,0.08,,
-0.02942,0.062,,
-0.0294,0.056,,
-0.02938,0.05,,
-0.02936,0.054,,
-0.02934,0.07,,
-0.02932,0.05,,
-0.0293,0.058,,
-0.02928,0.05,,
-0.029259997,0.042,,
-0.02924,0.05,,
-0.02922,0.044,,
-0.0292,0.05,,
-0.02918,0.046,,
-0.02916,0.048,,
-0.02914,0.046,,
-0.02912,0.048,,
-0.0291,0.044,,
-0.02908,0.046,,
-0.02906,0.038,,
-0.02904,0.022,,
-0.029019997,0.014,,
-0.029,0.02,,
-0.02898,0.012,,
-0.02896,0.016,,
-0.02894,0.016,,
-0.02892,0.014,,
-0.0289,0.026,,
-0.02888,0.026,,
-0.02886,0.034,,
-0.02884,0.03,,
-0.02882,0.026,,
-0.0288,0.026,,
-0.028779997,0.02,,
-0.02876,0.024,,
-0.02874,0.016,,
-0.02872,0.016,,
-0.0287,0.022,,
-0.02868,0.014,,
-0.02866,0.018,,
-0.02864,0.01,,
-0.02862,0.016,,
-0.0286,0.02,,
-0.02858,0.016,,
-0.02856,0.1,,
-0.02854,0.018,,
-0.02852,0.04,,
-0.0285,0.018,,
-0.02848,0.112,,
-0.02846,0.016,,
-0.02844,0.1,,
-0.02842,0.114,,
-0.0284,0.02,,
-0.02838,0.11,,
-0.02836,0.066,,
-0.02834,0.082,,
-0.02832,0.072,,
-0.0283,0.076,,
-0.02828,0.078,,
-0.02826,0.072,,
-0.02824,0.074,,
-0.02822,0.066,,
-0.0282,0.072,,
-0.02818,0.078,,
-0.02816,0.07,,
-0.02814,0.078,,
-0.02812,0.078,,
-0.0281,0.074,,
-0.02808,0.076,,
-0.02806,0.076,,
-0.02804,0.066,,
-0.02802,0.072,,
-0.028,0.06,,
-0.02798,0.086,,
-0.02796,0.058,,
-0.02794,0.072,,
-0.027919997,0.082,,
-0.0279,0.062,,
-0.02788,0.074,,
-0.02786,0.062,,
-0.02784,0.088,,
-0.02782,0.062,,
-0.0278,0.054,,
-0.02778,0.082,,
-0.02776,0.066,,
-0.02774,0.078,,
-0.02772,0.046,,
-0.0277,0.082,,
-0.027679997,0.08,,
-0.02766,0.058,,
-0.02764,0.08,,
-0.02762,0.064,,
-0.0276,0.08,,
-0.02758,0.062,,
-0.02756,0.072,,
-0.02754,0.074,,
-0.02752,0.062,,
-0.0275,0.072,,
-0.02748,0.074,,
-0.02746,0.078,,
-0.02744,0.068,,
-0.02742,0.066,,
-0.0274,0.07,,
-0.02738,0.07,,
-0.02736,0.06,,
-0.02734,0.08,,
-0.02732,0.06,,
-0.0273,0.064,,
-0.02728,0.08,,
-0.02726,0.062,,
-0.02724,0.078,,
-0.02722,0.056,,
-0.0272,0.082,,
-0.02718,0.062,,
-0.02716,0.052,,
-0.02714,0.078,,
-0.02712,0.06,,
-0.0271,0.074,,
-0.02708,0.048,,
-0.02706,0.078,,
-0.02704,0.082,,
-0.02702,0.05,,
-0.027,0.078,,
-0.02698,0.058,,
-0.02696,0.07,,
-0.02694,0.058,,
-0.02692,0.066,,
-0.0269,0.068,,
-0.02688,0.058,,
-0.02686,0.062,,
-0.02684,0.072,,
-0.026819997,0.074,,
-0.0268,0.064,,
-0.02678,0.06,,
-0.02676,0.064,,
-0.02674,0.062,,
-0.02672,0.054,,
-0.0267,0.062,,
-0.02668,0.06,,
-0.02666,0.06,,
-0.02664,0.068,,
-0.02662,0.058,,
-0.0266,0.068,,
-0.026579997,0.056,,
-0.02656,0.062,,
-0.02654,0.056,,
-0.02652,0.048,,
-0.0265,0.062,,
-0.02648,0.058,,
-0.02646,0.074,,
-0.02644,0.054,,
-0.02642,0.062,,
-0.0264,0.066,,
-0.02638,0.052,,
-0.02636,0.066,,
-0.02634,0.048,,
-0.02632,0.058,,
-0.0263,0.06,,
-0.02628,0.052,,
-0.02626,0.064,,
-0.02624,0.06,,
-0.02622,0.06,,
-0.0262,0.066,,
-0.026179998,0.068,,
-0.02616,0.062,,
-0.026139998,0.064,,
-0.02612,0.062,,
-0.026099998,0.052,,
-0.02608,0.048,,
-0.02606,0.058,,
-0.026039998,0.05,,
-0.02602,0.054,,
-0.025999998,0.054,,
-0.02598,0.05,,
-0.02596,0.052,,
-0.025939998,0.05,,
-0.02592,0.05,,
-0.025899998,0.06,,
-0.02588,0.05,,
-0.025859998,0.048,,
-0.02584,0.058,,
-0.02582,0.056,,
-0.025799998,0.052,,
-0.02578,0.054,,
-0.025759998,0.044,,
-0.02574,0.058,,
-0.02572,0.048,,
-0.025699998,0.046,,
-0.02568,0.052,,
-0.025659998,0.05,,
-0.02564,0.048,,
-0.025619998,0.044,,
-0.0256,0.052,,
-0.02558,0.05,,
-0.025559998,0.048,,
-0.02554,0.052,,
-0.025519998,0.046,,
-0.0255,0.054,,
-0.025479998,0.064,,
-0.025459998,0.038,,
-0.02544,0.054,,
-0.025419998,0.046,,
-0.0254,0.04,,
-0.025379998,0.056,,
-0.02536,0.034,,
-0.02534,0.054,,
-0.025319998,0.038,,
-0.0253,0.028,,
-0.025279998,0.054,,
-0.02526,0.036,,
-0.025239998,0.052,,
-0.02522,0.03,,
-0.0252,0.046,,
-0.025179998,0.05,,
-0.02516,0.034,,
-0.025139998,0.052,,
-0.02512,0.032,,
-0.0251,0.058,,
-0.025079998,0.042,,
-0.02506,0.034,,
-0.025039998,0.064,,
-0.02502,0.032,,
-0.024999998,0.048,,
-0.02498,0.038,,
-0.02496,0.046,,
-0.024939998,0.052,,
-0.02492,0.03,,
-0.024899998,0.06,,
-0.02488,0.038,,
-0.02486,0.042,,
-0.024839998,0.06,,
-0.02482,0.036,,
-0.024799998,0.06,,
-0.02478,-0.062,,
-0.024759998,0.32,,
-0.02474,0.12,,
-0.02472,-0.028,,
-0.024699998,0.006,,
-0.02468,0.01,,
-0.024659998,0.004,,
-0.02464,0.012,,
-0.02462,-0.006,,
-0.024599998,0.028,,
-0.02458,-0.006,,
-0.024559998,0.012,,
-0.02454,0.014,,
-0.024519998,-0.01,,
-0.0245,0.014,,
-0.02448,-0.006,,
-0.024459998,0.016,,
-0.02444,0.006,,
-0.024419998,-0.004,,
-0.0244,0.024,,
-0.02438,-0.01,,
-0.02436,0.014,,
-0.02434,0.012,,
-0.024319998,-0.008,,
-0.0243,0.014,,
-0.024279998,-0.006,,
-0.02426,0.026,,
-0.02424,-0.002,,
-0.024219998,-0.008,,
-0.0242,0.02,,
-0.024179998,-0.006,,
-0.02416,0.024,,
-0.024139998,-0.012,,
-0.02412,0.006,,
-0.0241,0.012,,
-0.024079998,-0.014,,
-0.02406,0.016,,
-0.024039998,-0.002,,
-0.02402,0.014,,
-0.024,0.002,,
-0.023979998,-0.002,,
-0.02396,0,,
-0.023939998,-0.004,,
-0.02392,0.008,,
-0.023899998,-0.004,,
-0.02388,0.016,,
-0.02386,0.01,,
-0.023839998,-0.008,,
-0.02382,0.016,,
-0.023799998,0.002,,
-0.02378,0.002,,
-0.02376,0.01,,
-0.023739998,0.002,,
-0.02372,0.012,,
-0.023699998,0.018,,
-0.02368,0.004,,
-0.023659998,0.008,,
-0.02364,0,,
-0.02362,0.016,,
-0.023599998,-0.002,,
-0.02358,0.002,,
-0.023559998,0.01,,
-0.02354,0,,
-0.02352,0.006,,
-0.023499998,-0.004,,
-0.02348,0.008,,
-0.023459998,0.014,,
-0.02344,0.004,,
-0.023419998,0.016,,
-0.0234,0.006,,
-0.02338,0.004,,
-0.023359998,-0.004,,
-0.02334,-0.006,,
-0.023319998,0.008,,
-0.0233,0.002,,
-0.02328,0.006,,
-0.02326,0.006,,
-0.02324,0.018,,
-0.023219998,-0.004,,
-0.0232,-0.012,,
-0.023179998,0.014,,
-0.02316,0,,
-0.02314,0.01,,
-0.023119998,0.012,,
-0.0231,0,,
-0.023079998,0.022,,
-0.02306,0.004,,
-0.02304,0.008,,
-0.02302,0.008,,
-0.023,-0.002,,
-0.022979998,0.01,,
-0.02296,-0.004,,
-0.022939998,0.014,,
-0.02292,-0.008,,
-0.0229,0.01,,
-0.022879998,0.016,,
-0.02286,-0.006,,
-0.022839998,0.02,,
-0.02282,-0.01,,
-0.022799998,0.008,,
-0.02278,-0.006,,
-0.02276,0,,
-0.022739998,0.012,,
-0.02272,-0.006,,
-0.022699998,0.012,,
-0.02268,0,,
-0.02266,0.014,,
-0.022639998,-0.004,,
-0.02262,0.002,,
-0.022599998,0.008,,
-0.02258,0.002,,
-0.022559998,0.004,,
-0.02254,-0.002,,
-0.02252,0.006,,
-0.022499998,0.006,,
-0.02248,0.012,,
-0.022459998,0.004,,
-0.02244,0.014,,
-0.02242,-0.006,,
-0.022399998,0.006,,
-0.02238,0,,
-0.022359998,-0.018,,
-0.02234,0.008,,
-0.022319998,-0.002,,
-0.0223,0.02,,
-0.02228,-0.01,,
-0.022259998,0.014,,
-0.02224,0.018,,
-0.022219998,-0.02,,
-0.0222,0.018,,
-0.02218,-0.018,,
-0.02216,0.026,,
-0.02214,-0.014,,
-0.022119998,-0.012,,
-0.0221,0.024,,
