Source,CH3
Second,Volt
-0.04199000000,0.05600,
-0.04197999688,0.06200,
-0.04197000000,0.06800,
-0.04195999688,0.06200,
-0.04195000000,0.05400,
-0.04194000000,0.05200,
-0.04192999688,0.07000,
-0.04192000000,0.06000,
-0.04191000000,0.06600,
-0.04189999688,0.06600,
-0.04189000000,0.05200,
-0.04188000000,0.05000,
-0.04186999688,0.06000,
-0.04186000000,0.06200,
-0.04185000000,0.03800,
-0.04183999688,0.05200,
-0.04183000000,0.07000,
-0.04181999688,0.06200,
-0.04181000000,0.04200,
-0.04180000000,0.05400,
-0.04178999688,0.05400,
-0.04178000000,0.05400,
-0.04177000000,0.06800,
-0.04175999688,0.05400,
-0.04175000000,0.04000,
-0.04174000000,0.05200,
-0.04172999688,0.05800,
-0.04172000000,0.03600,
-0.04171000000,0.04600,
-0.04169999688,0.05200,
-0.04169000000,0.06000,
-0.04168000000,0.03800,
-0.04166999688,0.04800,
-0.04166000000,0.05200,
-0.04164999688,0.04800,
-0.04164000000,0.05000,
-0.04163000000,0.05800,
-0.04161999688,0.03800,
-0.04161000000,0.03800,
-0.04160000000,0.06000,
-0.04158999688,0.03600,
-0.04158000000,0.04400,
-0.04157000000,0.04200,
-0.04155999688,0.04600,
-0.04155000000,0.04200,
-0.04154000000,0.03800,
-0.04152999688,0.04200,
-0.04152000000,0.03800,
-0.04150999688,0.03000,
-0.04149999688,0.03800,
-0.04149000000,0.04600,
-0.04147999688,0.03600,
-0.04147000000,0.03800,
-0.04146000000,0.05200,
-0.04144999688,0.02600,
-0.04144000000,0.02400,
-0.04143000000,0.04000,
-0.04141999688,0.04000,
-0.04141000000,0.03000,
-0.04140000000,0.02800,
-0.04138999688,0.03600,
-0.04138000000,0.03000,
-0.04137000000,0.02200,
-0.04135999688,0.04400,
-0.04135000000,0.03600,
-0.04133999688,0.01600,
-0.04133000000,0.03600,
-0.04132000000,0.03000,
-0.04130999688,0.02200,
-0.04130000000,0.03000,
-0.04129000000,0.03600,
-0.04127999688,0.01600,
-0.04127000000,0.02200,
-0.04126000000,0.03000,
-0.04124999688,0.04600,
-0.04124000000,0.01600,
-0.04123000000,0.02400,
-0.04121999688,0.03600,
-0.04121000000,0.00600,
-0.04120000000,0.02800,
-0.04118999688,0.04600,
-0.04118000000,0.02400,
-0.04116999688,0.02000,
-0.04116000000,0.03200,
-0.04115000000,0.04200,
-0.04113999688,0.01600,
-0.04113000000,0.03000,
-0.04112000000,0.04200,
-0.04110999688,0.02400,
-0.04110000000,0.01400,
-0.04109000000,0.03800,
-0.04107999688,0.02600,
-0.04107000000,0.03000,
-0.04106000000,0.03600,
-0.04104999688,0.03200,
-0.04104000000,0.01000,
-0.04102999688,0.02600,
-0.04102000000,0.04400,
-0.04101000000,0.03200,
-0.04099999688,0.00600,
-0.04099000000,0.02200,
-0.04098000000,0.03600,
-0.04096999688,0.00800,
-0.04096000000,0.02800,
-0.04095000000,0.03400,
-0.04093999688,0.00200,
-0.04093000000,0.01600,
-0.04092000000,0.03000,
-0.04090999688,0.01800,
-0.04090000000,0.01200,
-0.04089000000,0.02600,
-0.04087999688,0.03200,
-0.04087000000,-0.00200,
-0.04085999688,0.00600,
-0.04085000000,0.03200,
-0.04084000000,0.02200,
-0.04082999688,0.00800,
-0.04082000000,0.02400,
-0.04081000000,-0.00200,
-0.04079999688,0.00,
-0.04079000000,0.03000,
-0.04078000000,0.02400,
-0.04076999688,-0.00200,
-0.04076000000,0.00800,
-0.04075000000,0.02600,
-0.04073999688,0.02200,
-0.04073000000,-0.00400,
-0.04071999688,0.02000,
-0.04071000000,0.02200,
-0.04070000000,-0.00400,
-0.04068999688,0.02600,
-0.04068000000,0.03000,
-0.04067000000,-0.01200,
-0.04065999688,0.01400,
-0.04065000000,0.02600,
-0.04064000000,-0.00200,
-0.04062999688,-0.00400,
-0.04062000000,0.02400,
-0.04061000000,0.03800,
-0.04059999688,-0.01200,
-0.04059000000,0.01200,
-0.04058000000,0.02800,
-0.04056999688,-0.01000,
-0.04056000000,0.02200,
-0.04054999688,0.04400,
-0.04054000000,-0.00800,
-0.04053000000,0.00600,
-0.04051999688,0.02200,
-0.04051000000,0.02600,
-0.04050000000,-0.01000,
-0.04048999688,0.01400,
-0.04048000000,0.03600,
-0.04047000000,-0.00400,
-0.04045999688,0.00200,
-0.04045000000,0.02600,
-0.04044000000,0.00600,
-0.04042999688,0.00,
-0.04042000000,0.02600,
-0.04041000000,0.02400,
-0.04039999688,-0.00800,
-0.04039000000,0.01600,
-0.04037999688,0.03000,
-0.04037000000,0.00400,
-0.04036000000,-0.00800,
-0.04034999688,0.02200,
-0.04034000000,0.01600,
-0.04033000000,-0.00200,
-0.04031999688,0.01800,
-0.04031000000,0.02400,
-0.04030000000,-0.01800,
-0.04028999688,0.00600,
-0.04028000000,0.02800,
-0.04027000000,0.00400,
-0.04025999688,0.00,
-0.04025000000,0.02600,
-0.04023999688,0.02200,
-0.04023000000,-0.01800,
-0.04022000000,0.00600,
-0.04020999688,0.02600,
-0.04020000000,-0.00200,
-0.04019000000,0.00400,
-0.04017999688,0.03400,
-0.04017000000,-0.00200,
-0.04016000000,-0.00800,
-0.04014999688,0.01800,
-0.04014000000,0.01400,
-0.04013000000,-0.00800,
-0.04011999688,0.01200,
-0.04011000000,0.02800,
-0.04010000000,-0.00200,
-0.04008999688,-0.00400,
-0.04008000000,0.02000,
-0.04006999688,0.00600,
-0.04006000000,-0.00800,
-0.04005000000,0.02000,
-0.04003999688,0.03200,
-0.04003000000,-0.01600,
-0.04002000000,0.00400,
-0.04000999688,0.02200,
-0.04000000000,-0.00200,
-0.03999000000,-0.00200,
-0.03997999688,0.03200,
-0.03997000000,0.02200,
-0.03996000000,-0.01000,
-0.03994999688,0.01000,
-0.03994000000,0.02200,
-0.03992999688,-0.01000,
-0.03992000000,0.00,
-0.03991000000,0.03600,
-0.03989999688,0.00,
-0.03989000000,-0.00600,
-0.03988000000,0.01600,
-0.03986999688,0.02000,
-0.03986000000,-0.01600,
-0.03985000000,0.01000,
-0.03983999688,0.03000,
-0.03983000000,-0.00600,
-0.03982000000,0.00,
-0.03980999688,0.02600,
-0.03980000000,0.01400,
-0.03979000000,-0.01200,
-0.03977999688,0.01200,
-0.03977000000,0.02400,
-0.03975999688,-0.00200,
-0.03975000000,0.00200,
-0.03974000000,0.02200,
-0.03972999688,-0.01000,
-0.03972000000,-0.00600,
-0.03971000000,0.02000,
-0.03969999688,0.01400,
-0.03969000000,-0.00200,
-0.03968000000,0.01200,
-0.03966999688,0.02800,
-0.03966000000,-0.00200,
-0.03965000000,-0.00800,
-0.03963999688,0.01800,
-0.03963000000,0.01400,
-0.03961999688,-0.00600,
-0.03961000000,0.01200,
-0.03960000000,0.01600,
-0.03958999688,-0.01200,
-0.03958000000,0.00600,
-0.03957000000,0.02200,
-0.03955999688,-0.00200,
-0.03955000000,-0.00200,
-0.03954000000,0.01200,
-0.03952999688,0.03200,
-0.03952000000,-0.01600,
-0.03951000000,0.00400,
-0.03949999688,0.02200,
-0.03949000000,-0.00800,
-0.03948000000,0.00800,
-0.03946999688,0.03600,
-0.03946000000,-0.00200,
-0.03944999688,-0.00200,
-0.03944000000,0.01600,
-0.03943000000,0.01400,
-0.03941999688,-0.00600,
-0.03941000000,0.00400,
-0.03940000000,0.03600,
-0.03938999688,0.00200,
-0.03938000000,0.00,
-0.03937000000,0.01600,
-0.03935999688,0.01400,
-0.03935000000,0.00400,
-0.03934000000,0.03000,
-0.03932999688,0.01600,
-0.03932000000,0.00200,
-0.03931000000,0.01400,
-0.03929999688,0.02000,
-0.03929000000,0.01200,
-0.03927999688,0.00400,
-0.03927000000,0.02600,
-0.03926000000,0.01600,
-0.03924999688,0.00200,
-0.03924000000,0.01800,
-0.03923000000,0.02000,
-0.03921999688,0.00200,
-0.03921000000,0.01600,
-0.03920000000,0.01800,
-0.03918999688,0.00600,
-0.03918000000,0.00400,
-0.03917000000,0.02600,
-0.03915999688,0.02000,
-0.03915000000,-0.00200,
-0.03913999688,0.00600,
-0.03913000000,0.02600,
-0.03912000000,0.00800,
-0.03910999688,0.00800,
-0.03910000000,0.03000,
-0.03909000000,-0.00600,
-0.03907999688,0.00800,
-0.03907000000,0.02000,
-0.03906000000,0.01400,
-0.03904999688,0.01000,
-0.03904000000,0.01600,
-0.03903000000,0.01400,
-0.03901999688,0.01000,
-0.03901000000,0.00800,
-0.03900000000,0.02200,
-0.03898999688,0.01600,
-0.03898000000,0.00400,
-0.03896999688,0.02200,
-0.03896000000,0.00800,
-0.03895000000,0.01200,
-0.03893999688,0.01600,
-0.03893000000,0.01600,
-0.03892000000,0.00800,
-0.03890999688,0.01200,
-0.03890000000,0.01000,
-0.03889000000,0.02400,
-0.03887999688,0.00800,
-0.03887000000,0.01800,
-0.03886000000,0.01800,
-0.03884999688,0.00600,
-0.03884000000,0.01800,
-0.03882999688,0.02200,
-0.03882000000,0.01400,
-0.03881000000,0.01600,
-0.03879999688,0.01800,
-0.03879000000,0.01400,
-0.03878000000,0.02000,
-0.03876999688,0.01600,
-0.03876000000,0.02800,
-0.03875000000,0.01600,
-0.03873999688,0.01400,
-0.03873000000,0.02600,
-0.03872000000,0.02000,
-0.03870999688,0.01800,
-0.03870000000,0.02200,
-0.03869000000,0.02200,
-0.03867999688,0.01800,
-0.03867000000,0.01600,
-0.03865999688,0.02600,
-0.03865000000,0.01800,
-0.03864000000,0.01800,
-0.03862999688,0.02400,
-0.03862000000,0.02400,
-0.03861000000,0.02000,
-0.03859999688,0.02400,
-0.03859000000,0.03200,
-0.03858000000,0.02200,
-0.03856999688,0.01800,
-0.03856000000,0.02600,
-0.03855000000,0.02400,
-0.03853999688,0.01800,
-0.03853000000,0.02600,
-0.03852000000,0.02200,
-0.03851000000,0.01800,
-0.03850000000,0.02400,
-0.03848999688,0.03000,
-0.03848000000,0.02200,
-0.03847000000,0.02400,
-0.03845999688,0.03600,
-0.03845000000,0.02400,
-0.03844000000,0.02400,
-0.03842999688,0.02600,
-0.03842000000,0.03000,
-0.03841000000,0.02600,
-0.03839999688,0.03200,
-0.03839000000,0.02800,
-0.03838000000,0.02600,
-0.03836999688,0.02600,
-0.03836000000,0.03200,
-0.03834999688,0.03200,
-0.03834000000,0.01800,
-0.03833000000,0.03600,
-0.03831999688,0.03400,
-0.03831000000,0.03000,
-0.03830000000,0.02800,
-0.03828999688,0.03400,
-0.03828000000,0.02800,
-0.03827000000,0.04000,
-0.03825999688,0.03600,
-0.03825000000,0.03600,
-0.03824000000,0.02800,
-0.03822999688,0.04000,
-0.03822000000,0.03800,
-0.03821000000,0.02600,
-0.03820000000,0.03800,
-0.03819000000,0.03400,
-0.03817999688,0.03800,
-0.03817000000,0.03200,
-0.03816000000,0.03200,
-0.03814999688,0.03000,
-0.03814000000,0.03200,
-0.03813000000,0.04400,
-0.03811999688,0.04000,
-0.03811000000,0.03400,
-0.03810000000,0.03400,
-0.03808999688,0.04400,
-0.03808000000,0.03800,
-0.03807000000,0.03200,
-0.03805999688,0.03000,
-0.03805000000,0.03800,
-0.03803999688,0.03800,
-0.03803000000,0.03600,
-0.03802000000,0.03800,
-0.03800999688,0.03200,
-0.03800000000,0.03800,
-0.03799000000,0.04600,
-0.03797999688,0.03800,
-0.03797000000,0.03800,
-0.03796000000,0.04400,
-0.03794999688,0.04400,
-0.03794000000,0.03800,
-0.03793000000,0.03400,
-0.03791999688,0.04200,
-0.03791000000,0.04400,
-0.03790000000,0.04000,
-0.03788999688,0.05200,
-0.03788000000,0.03400,
-0.03786999688,0.03600,
-0.03786000000,0.04200,
-0.03785000000,0.04000,
-0.03783999688,0.04200,
-0.03783000000,0.03600,
-0.03782000000,0.04800,
-0.03780999688,0.05200,
-0.03780000000,0.04200,
-0.03779000000,0.03800,
-0.03777999688,0.04600,
-0.03777000000,0.04400,
-0.03776000000,0.04600,
-0.03774999688,0.04200,
-0.03774000000,0.04000,
-0.03772999688,0.04000,
-0.03772000000,0.04800,
-0.03771000000,0.04600,
-0.03769999688,0.03600,
-0.03769000000,0.05000,
-0.03768000000,0.05000,
-0.03766999688,0.05400,
-0.03766000000,0.04000,
-0.03765000000,0.04400,
-0.03763999688,0.03800,
-0.03763000000,0.04200,
-0.03762000000,0.05400,
-0.03760999688,0.05000,
-0.03760000000,0.04200,
-0.03759000000,0.04600,
-0.03757999688,0.05200,
-0.03757000000,0.04600,
-0.03755999688,0.04600,
-0.03755000000,0.04200,
-0.03754000000,0.05800,
-0.03752999688,0.05000,
-0.03752000000,0.04400,
-0.03751000000,0.04600,
-0.03749999688,0.04200,
-0.03749000000,0.05600,
-0.03748000000,0.05600,
-0.03746999688,0.04800,
-0.03746000000,0.04800,
-0.03745000000,0.06000,
-0.03743999688,0.05400,
-0.03743000000,0.04800,
-0.03742000000,0.04200,
-0.03741000000,0.06000,
-0.03740000000,0.05800,
-0.03738999688,0.05200,
-0.03738000000,0.06400,
-0.03737000000,0.04600,
-0.03735999688,0.05200,
-0.03735000000,0.06000,
-0.03734000000,0.05800,
-0.03732999688,0.06000,
-0.03732000000,0.06000,
-0.03731000000,0.06800,
-0.03729999688,0.06400,
-0.03729000000,0.05800,
-0.03728000000,0.05400,
-0.03726999688,0.06600,
-0.03726000000,0.06600,
-0.03724999688,0.07800,
-0.03724000000,0.06000,
-0.03723000000,0.05600,
-0.03721999688,0.06600,
-0.03721000000,0.07200,
-0.03720000000,0.06800,
-0.03718999688,0.06200,
-0.03718000000,0.07600,
-0.03717000000,0.08600,
-0.03715999688,0.07800,
-0.03715000000,0.06600,
-0.03714000000,0.07800,
-0.03712999688,0.07400,
-0.03712000000,0.08600,
-0.03711000000,0.08400,
-0.03710000000,0.08400,
-0.03709000000,0.08200,
-0.03707999688,0.08600,
-0.03707000000,0.08800,
-0.03706000000,0.08000,
-0.03704999688,0.08800,
-0.03704000000,0.08800,
-0.03703000000,0.09600,
-0.03701999688,0.07600,
-0.03701000000,0.08000,
-0.03700000000,0.08000,
-0.03698999688,0.08400,
-0.03698000000,0.09400,
-0.03697000000,0.09600,
-0.03695999688,0.08400,
-0.03695000000,0.08600,
-0.03693999688,0.09600,
-0.03693000000,0.08800,
-0.03692000000,0.08000,
-0.03690999688,0.07200,
-0.03690000000,0.09600,
-0.03689000000,0.08800,
-0.03687999688,0.07800,
-0.03687000000,0.08800,
-0.03686000000,0.07800,
-0.03684999688,0.09000,
-0.03684000000,0.09600,
-0.03683000000,0.08800,
-0.03681999688,0.08400,
-0.03681000000,0.09200,
-0.03680000000,0.09200,
-0.03678999688,0.08000,
-0.03678000000,0.07200,
-0.03676999688,0.09000,
-0.03676000000,0.09600,
-0.03675000000,0.08600,
-0.03673999688,0.10400,
-0.03673000000,0.08400,
-0.03672000000,0.08400,
-0.03670999688,0.09600,
-0.03670000000,0.10200,
-0.03669000000,0.09600,
-0.03667999688,0.08800,
-0.03667000000,0.10200,
-0.03666000000,0.10200,
-0.03664999688,0.09000,
-0.03664000000,0.08400,
-0.03663000000,0.09800,
-0.03662000000,0.09400,
-0.03661000000,0.10400,
-0.03659999688,0.09800,
-0.03659000000,0.09000,
-0.03658000000,0.08800,
-0.03656999688,0.09600,
-0.03656000000,0.09200,
-0.03655000000,0.07600,
-0.03653999688,0.08800,
-0.03653000000,0.09200,
-0.03652000000,0.09000,
-0.03650999688,0.07600,
-0.03650000000,0.07800,
-0.03649000000,0.07400,
-0.03647999688,0.08000,
-0.03647000000,0.08400,
-0.03645999688,0.08200,
-0.03645000000,0.07800,
-0.03644000000,0.08200,
-0.03642999688,0.09000,
-0.03642000000,0.08600,
-0.03641000000,0.09200,
-0.03639999688,0.09800,
-0.03639000000,0.11600,
-0.03638000000,0.11600,
-0.03636999688,0.12200,
-0.03636000000,0.13000,
-0.03635000000,0.12800,
-0.03633999688,0.14800,
-0.03633000000,0.15800,
-0.03632000000,0.15000,
-0.03631000000,0.14800,
-0.03630000000,0.16600,
-0.03628999688,0.16400,
-0.03628000000,0.15800,
-0.03627000000,0.14800,
-0.03625999688,0.16400,
-0.03625000000,0.16200,
-0.03624000000,0.14600,
-0.03622999688,0.15200,
-0.03622000000,0.13800,
-0.03621000000,0.13800,
-0.03619999688,0.14000,
-0.03619000000,0.14200,
-0.03618000000,0.12800,
-0.03616999688,0.13000,
-0.03616000000,0.14000,
-0.03614999688,0.13600,
-0.03614000000,0.12600,
-0.03613000000,0.12400,
-0.03611999688,0.13400,
-0.03611000000,0.12600,
-0.03610000000,0.13400,
-0.03608999688,0.12600,
-0.03608000000,0.11800,
-0.03607000000,0.11800,
-0.03605999688,0.13200,
-0.03605000000,0.12600,
-0.03604000000,0.11400,
-0.03602999688,0.13400,
-0.03602000000,0.13600,
-0.03601000000,0.13400,
-0.03600000000,0.13200,
-0.03599000000,0.14000,
-0.03597999688,0.13200,
-0.03597000000,0.14400,
-0.03596000000,0.14400,
-0.03594999688,0.14400,
-0.03594000000,0.13600,
-0.03593000000,0.15000,
-0.03591999688,0.15400,
-0.03591000000,0.14000,
-0.03590000000,0.15200,
-0.03588999688,0.15800,
-0.03588000000,0.16000,
-0.03587000000,0.15400,
-0.03585999688,0.16200,
-0.03585000000,0.16200,
-0.03584000000,0.16000,
-0.03583000000,0.16400,
-0.03582000000,0.17000,
-0.03580999688,0.16200,
-0.03580000000,0.16400,
-0.03579000000,0.18000,
-0.03577999688,0.17200,
-0.03577000000,0.17000,
-0.03576000000,0.18000,
-0.03574999688,0.18400,
-0.03574000000,0.17800,
-0.03573000000,0.18000,
-0.03571999688,0.19000,
-0.03571000000,0.18200,
-0.03570000000,0.18600,
-0.03568999688,0.19400,
-0.03568000000,0.19000,
-0.03566999688,0.18600,
-0.03566000000,0.20200,
-0.03565000000,0.20400,
-0.03563999688,0.19400,
-0.03563000000,0.19400,
-0.03562000000,0.20200,
-0.03560999688,0.19400,
-0.03560000000,0.19200,
-0.03559000000,0.19400,
-0.03557999688,0.19000,
-0.03557000000,0.18800,
-0.03556000000,0.19200,
-0.03554999688,0.20200,
-0.03554000000,0.19400,
-0.03553000000,0.18800,
-0.03552000000,0.20600,
-0.03551000000,0.18400,
-0.03549999688,0.19000,
-0.03549000000,0.19800,
-0.03548000000,0.19800,
-0.03546999688,0.18600,
-0.03546000000,0.18800,
-0.03545000000,0.19400,
-0.03543999688,0.19800,
-0.03543000000,0.18800,
-0.03542000000,0.19800,
-0.03540999688,0.19800,
-0.03540000000,0.18200,
-0.03539000000,0.20000,
-0.03537999688,0.19800,
-0.03537000000,0.19000,
-0.03535999688,0.19400,
-0.03535000000,0.19400,
-0.03534000000,0.19400,
-0.03532999688,0.19000,
-0.03532000000,0.19400,
-0.03531000000,0.21200,
-0.03529999688,0.19200,
-0.03529000000,0.19400,
-0.03528000000,0.20200,
-0.03526999688,0.19000,
-0.03526000000,0.19400,
-0.03525000000,0.20600,
-0.03523999688,0.19200,
-0.03523000000,0.18600,
-0.03522000000,0.19600,
-0.03521000000,0.19800,
-0.03520000000,0.19200,
-0.03518999688,0.18600,
-0.03518000000,0.20000,
-0.03517000000,0.19600,
-0.03515999688,0.18400,
-0.03515000000,0.20000,
-0.03514000000,0.19400,
-0.03512999688,0.18000,
-0.03512000000,0.19200,
-0.03511000000,0.19000,
-0.03509999688,0.17800,
-0.03509000000,0.18000,
-0.03508000000,0.19600,
-0.03506999688,0.18600,
-0.03506000000,0.17200,
-0.03504999688,0.18000,
-0.03504000000,0.19000,
-0.03503000000,0.18000,
-0.03501999688,0.18200,
-0.03501000000,0.19000,
-0.03500000000,0.16200,
-0.03498999688,0.17200,
-0.03498000000,0.18800,
-0.03497000000,0.32000,
-0.03495999688,0.32000,
-0.03495000000,0.32000,
-0.03494000000,0.12400,
-0.03492999688,0.21200,
-0.03492000000,0.11400,
-0.03491000000,0.15200,
-0.03490000000,0.14400,
-0.03489000000,0.12600,
-0.03487999688,0.15200,
-0.03487000000,0.13600,
-0.03486000000,0.13000,
-0.03484999688,0.14200,
-0.03484000000,0.14600,
-0.03483000000,0.12800,
-0.03481999688,0.12800,
-0.03481000000,0.14200,
-0.03480000000,0.14800,
-0.03478999688,0.12800,
-0.03478000000,0.13000,
-0.03477000000,0.13800,
-0.03475999688,0.12000,
-0.03475000000,0.13600,
-0.03474000000,0.14600,
-0.03473000000,0.12200,
-0.03472000000,0.12400,
-0.03470999688,0.13200,
-0.03470000000,0.13200,
-0.03469000000,0.12000,
-0.03467999688,0.12800,
-0.03467000000,0.14800,
-0.03466000000,0.12800,
-0.03464999688,0.12600,
-0.03464000000,0.13600,
-0.03463000000,0.13200,
-0.03461999688,0.12600,
-0.03461000000,0.14600,
-0.03460000000,0.14000,
-0.03458999688,0.11800,
-0.03458000000,0.13400,
-0.03456999688,0.14600,
-0.03456000000,0.13000,
-0.03455000000,0.12400,
-0.03453999688,0.15000,
-0.03453000000,0.14200,
-0.03452000000,0.12600,
-0.03450999688,0.14000,
-0.03450000000,0.14000,
-0.03449000000,0.12000,
-0.03447999688,0.12800,
-0.03447000000,0.14800,
-0.03446000000,0.13400,
-0.03444999688,0.13000,
-0.03444000000,0.14600,
-0.03443000000,0.14400,
-0.03442000000,0.11800,
-0.03441000000,0.12800,
-0.03439999688,0.13800,
-0.03439000000,0.12800,
-0.03438000000,0.08800,
-0.03436999688,0.09400,
-0.03436000000,0.07000,
-0.03435000000,0.05200,
-0.03433999688,0.06800,
-0.03433000000,0.06600,
-0.03432000000,0.05600,
-0.03430999688,0.06000,
-0.03430000000,0.07600,
-0.03429000000,0.06200,
-0.03427999688,0.05800,
-0.03427000000,0.07400,
-0.03425999688,0.07200,
-0.03425000000,0.06000,
-0.03424000000,0.08000,
-0.03422999688,0.09200,
-0.03422000000,0.07800,
-0.03421000000,0.08800,
-0.03419999688,0.10200,
-0.03419000000,0.09600,
-0.03418000000,0.09800,
-0.03416999688,0.12000,
-0.03416000000,0.12600,
-0.03415000000,0.10400,
-0.03413999688,0.12000,
-0.03413000000,0.13400,
-0.03412000000,0.12200,
-0.03411000000,0.12000,
-0.03410000000,0.15200,
-0.03408999688,0.14800,
-0.03408000000,0.13000,
-0.03407000000,0.14600,
-0.03405999688,0.15800,
-0.03405000000,0.14000,
-0.03404000000,0.15000,
-0.03402999688,0.16800,
-0.03402000000,0.15200,
-0.03401000000,0.15000,
-0.03399999688,0.17400,
-0.03399000000,0.17000,
-0.03398000000,0.15400,
-0.03396999688,0.16600,
-0.03396000000,0.18400,
-0.03395000000,0.16400,
-0.03394000000,0.16400,
-0.03393000000,0.18600,
-0.03391999688,0.16200,
-0.03391000000,0.15600,
-0.03390000000,0.18000,
-0.03388999688,0.17800,
-0.03388000000,0.16400,
-0.03387000000,0.17200,
-0.03385999688,0.18400,
-0.03385000000,0.16600,
-0.03384000000,0.14800,
-0.03382999688,0.17200,
-0.03382000000,0.16000,
-0.03381000000,0.14400,
-0.03380000000,0.14800,
-0.03379000000,0.14200,
-0.03377999688,0.11600,
-0.03377000000,0.12200,
-0.03376000000,0.13200,
-0.03374999688,0.11200,
-0.03374000000,0.10200,
-0.03373000000,0.11200,
-0.03371999688,0.11400,
-0.03371000000,0.09400,
-0.03370000000,0.10000,
-0.03368999688,0.11800,
-0.03368000000,0.10800,
-0.03367000000,0.12000,
-0.03365999688,0.14600,
-0.03365000000,0.14400,
-0.03364000000,0.14600,
-0.03363000000,0.17600,
-0.03362000000,0.19200,
-0.03360999688,0.18000,
-0.03360000000,0.19600,
-0.03359000000,0.22800,
-0.03357999688,0.21800,
-0.03357000000,0.21400,
-0.03356000000,0.22600,
-0.03354999688,0.23000,
-0.03354000000,0.21000,
-0.03353000000,0.23400,
-0.03351999688,0.22600,
-0.03351000000,0.19600,
-0.03350000000,0.20000,
-0.03348999688,0.20800,
-0.03348000000,0.19800,
-0.03346999688,0.18600,
-0.03346000000,0.19800,
-0.03345000000,0.20000,
-0.03343999688,0.17200,
-0.03343000000,0.17200,
-0.03342000000,0.18400,
-0.03340999688,0.16000,
-0.03340000000,0.16600,
-0.03339000000,0.17000,
-0.03337999688,0.15400,
-0.03337000000,0.14800,
-0.03336000000,0.16200,
-0.03334999688,0.15800,
-0.03334000000,0.14600,
-0.03333000000,0.13600,
-0.03332000000,0.15200,
-0.03331000000,0.14400,
-0.03329999688,0.14000,
-0.03329000000,0.16200,
-0.03328000000,0.14600,
-0.03326999688,0.14200,
-0.03326000000,0.16000,
-0.03325000000,0.16800,
-0.03323999688,0.16200,
-0.03323000000,0.16600,
-0.03322000000,0.17000,
-0.03320999688,0.17200,
-0.03320000000,0.16400,
-0.03319000000,0.18200,
-0.03317999688,0.18600,
-0.03317000000,0.17600,
-0.03315999688,0.18600,
-0.03315000000,0.19000,
-0.03314000000,0.18000,
-0.03312999688,0.18600,
-0.03312000000,0.20000,
-0.03311000000,0.19000,
-0.03309999688,0.18200,
-0.03309000000,0.19400,
-0.03308000000,0.19800,
-0.03306999688,0.18800,
-0.03306000000,0.19200,
-0.03305000000,0.20200,
-0.03303999688,0.19000,
-0.03303000000,0.19000,
-0.03302000000,0.20200,
-0.03301000000,0.20400,
-0.03300000000,0.19400,
-0.03298999688,0.19800,
-0.03298000000,0.20400,
-0.03297000000,0.19400,
-0.03295999688,0.20000,
-0.03295000000,0.21000,
-0.03294000000,0.20400,
-0.03292999688,0.19400,
-0.03292000000,0.20200,
-0.03291000000,0.21200,
-0.03289999688,0.19000,
-0.03289000000,0.21600,
-0.03288000000,0.21000,
-0.03286999688,0.20400,
-0.03286000000,0.20400,
-0.03285000000,0.21200,
-0.03284000000,0.20600,
-0.03283000000,0.20600,
-0.03281999688,0.21000,
-0.03281000000,0.21400,
-0.03280000000,0.20400,
-0.03278999688,0.20600,
-0.03278000000,0.22200,
-0.03277000000,0.20200,
-0.03275999688,0.20800,
-0.03275000000,0.20800,
-0.03274000000,0.21000,
-0.03272999688,0.20600,
-0.03272000000,0.21000,
-0.03271000000,0.20000,
-0.03270000000,0.20200,
-0.03269000000,0.20200,
-0.03267999688,0.21400,
-0.03267000000,0.20800,
-0.03266000000,0.20200,
-0.03264999688,0.22000,
-0.03264000000,0.20800,
-0.03263000000,0.20400,
-0.03261999688,0.20400,
-0.03261000000,0.20800,
-0.03260000000,0.20800,
-0.03258999688,0.20200,
-0.03258000000,0.21000,
-0.03257000000,0.20000,
-0.03255999688,0.19600,
-0.03255000000,0.20600,
-0.03254000000,0.20800,
-0.03253000000,0.19400,
-0.03252000000,0.19800,
-0.03250999688,0.20200,
-0.03250000000,0.20200,
-0.03249000000,0.19000,
-0.03247999688,0.19000,
-0.03247000000,0.19400,
-0.03246000000,0.18800,
-0.03244999688,0.19600,
-0.03244000000,0.19200,
-0.03243000000,0.18400,
-0.03241999688,0.18600,
-0.03241000000,0.18800,
-0.03240000000,0.18200,
-0.03238999688,0.17400,
-0.03238000000,0.17600,
-0.03236999688,0.18400,
-0.03236000000,0.17200,
-0.03235000000,0.16400,
-0.03233999688,0.16800,
-0.03233000000,0.15200,
-0.03232000000,0.16800,
-0.03230999688,0.16600,
-0.03230000000,0.15400,
-0.03229000000,0.15000,
-0.03227999688,0.15400,
-0.03227000000,0.16000,
-0.03226000000,0.14000,
-0.03224999688,0.14200,
-0.03224000000,0.14000,
-0.03223000000,0.14000,
-0.03222000000,0.13400,
-0.03221000000,0.13800,
-0.03219999688,0.12800,
-0.03219000000,0.12800,
-0.03218000000,0.13400,
-0.03216999688,0.13600,
-0.03216000000,0.13000,
-0.03215000000,0.12600,
-0.03213999688,0.13600,
-0.03213000000,0.12600,
-0.03212000000,0.12000,
-0.03210999688,0.11000,
-0.03210000000,0.12000,
-0.03209000000,0.12000,
-0.03207999688,0.11800,
-0.03207000000,0.11600,
-0.03206000000,0.10800,
-0.03205000000,0.11200,
